group_label,model_name,component_count,parameter_left,parameter_right,correlation
101-125,manuscript_juttner,1,norm_1,norm_1,0.9999999999999999
101-125,manuscript_juttner,1,norm_1,temperature_1,-0.9821275722395214
101-125,manuscript_juttner,1,norm_1,U_1,0.0003326952937597637
101-125,manuscript_juttner,1,temperature_1,norm_1,-0.9821275722395214
101-125,manuscript_juttner,1,temperature_1,temperature_1,0.9999999999999999
101-125,manuscript_juttner,1,temperature_1,U_1,0.005972242439935323
101-125,manuscript_juttner,1,U_1,norm_1,0.0003326952937597637
101-125,manuscript_juttner,1,U_1,temperature_1,0.005972242439935323
101-125,manuscript_juttner,1,U_1,U_1,0.9999999999999999
101-125,exact_bose_einstein,1,norm_1,norm_1,0.9999999999999998
101-125,exact_bose_einstein,1,norm_1,temperature_1,-0.9771783578286785
101-125,exact_bose_einstein,1,norm_1,U_1,0.00043025638555818993
101-125,exact_bose_einstein,1,temperature_1,norm_1,-0.9771783578286785
101-125,exact_bose_einstein,1,temperature_1,temperature_1,1.0
101-125,exact_bose_einstein,1,temperature_1,U_1,0.006700154608882889
101-125,exact_bose_einstein,1,U_1,norm_1,0.00043025638555818993
101-125,exact_bose_einstein,1,U_1,temperature_1,0.006700154608882889
101-125,exact_bose_einstein,1,U_1,U_1,1.0
101-125,tsallis,1,norm_1,norm_1,1.0000000000000002
101-125,tsallis,1,norm_1,temperature_1,-0.9835403765963393
101-125,tsallis,1,norm_1,q_1,0.8473586206608998
101-125,tsallis,1,temperature_1,norm_1,-0.9835403765963393
101-125,tsallis,1,temperature_1,temperature_1,1.0
101-125,tsallis,1,temperature_1,q_1,-0.9065507881283734
101-125,tsallis,1,q_1,norm_1,0.8473586206608998
101-125,tsallis,1,q_1,temperature_1,-0.9065507881283734
101-125,tsallis,1,q_1,q_1,1.0000000000000002
101-125,blast_wave,1,norm_1,norm_1,1.0
101-125,blast_wave,1,norm_1,temperature_1,-0.9995613992578631
101-125,blast_wave,1,norm_1,beta_s_1,0.994829203469841
101-125,blast_wave,1,norm_1,n_1,-0.9784884837337449
101-125,blast_wave,1,temperature_1,norm_1,-0.9995613992578631
101-125,blast_wave,1,temperature_1,temperature_1,1.0
101-125,blast_wave,1,temperature_1,beta_s_1,-0.9946594927765744
101-125,blast_wave,1,temperature_1,n_1,0.9827933596686341
101-125,blast_wave,1,beta_s_1,norm_1,0.994829203469841
101-125,blast_wave,1,beta_s_1,temperature_1,-0.9946594927765744
101-125,blast_wave,1,beta_s_1,beta_s_1,1.0000000000000002
101-125,blast_wave,1,beta_s_1,n_1,-0.9655391805607441
101-125,blast_wave,1,n_1,norm_1,-0.9784884837337449
101-125,blast_wave,1,n_1,temperature_1,0.9827933596686341
101-125,blast_wave,1,n_1,beta_s_1,-0.9655391805607441
101-125,blast_wave,1,n_1,n_1,1.0
101-125,manuscript_juttner,2,norm_1,norm_1,1.0000000000000002
101-125,manuscript_juttner,2,norm_1,temperature_1,-0.9246108235640348
101-125,manuscript_juttner,2,norm_1,U_1,0.009365901483333576
101-125,manuscript_juttner,2,norm_1,norm_2,0.7647369605307454
101-125,manuscript_juttner,2,norm_1,temperature_2,-0.7609953658471463
101-125,manuscript_juttner,2,norm_1,U_2,-0.01645633562371505
101-125,manuscript_juttner,2,temperature_1,norm_1,-0.9246108235640348
101-125,manuscript_juttner,2,temperature_1,temperature_1,1.0
101-125,manuscript_juttner,2,temperature_1,U_1,0.3416239173711073
101-125,manuscript_juttner,2,temperature_1,norm_2,-0.6944488215461699
101-125,manuscript_juttner,2,temperature_1,temperature_2,0.6927252635969551
101-125,manuscript_juttner,2,temperature_1,U_2,0.014939199562319008
101-125,manuscript_juttner,2,U_1,norm_1,0.009365901483333576
101-125,manuscript_juttner,2,U_1,temperature_1,0.3416239173711073
101-125,manuscript_juttner,2,U_1,U_1,1.0
101-125,manuscript_juttner,2,U_1,norm_2,-0.005848624884407221
101-125,manuscript_juttner,2,U_1,temperature_2,0.005192893203277609
101-125,manuscript_juttner,2,U_1,U_2,0.00011823196553577991
101-125,manuscript_juttner,2,norm_2,norm_1,0.7647369605307454
101-125,manuscript_juttner,2,norm_2,temperature_1,-0.6944488215461699
101-125,manuscript_juttner,2,norm_2,U_1,-0.005848624884407221
101-125,manuscript_juttner,2,norm_2,norm_2,1.0000000000000002
101-125,manuscript_juttner,2,norm_2,temperature_2,-0.8577877521766935
101-125,manuscript_juttner,2,norm_2,U_2,0.03550798204809234
101-125,manuscript_juttner,2,temperature_2,norm_1,-0.7609953658471463
101-125,manuscript_juttner,2,temperature_2,temperature_1,0.6927252635969551
101-125,manuscript_juttner,2,temperature_2,U_1,0.005192893203277609
101-125,manuscript_juttner,2,temperature_2,norm_2,-0.8577877521766935
101-125,manuscript_juttner,2,temperature_2,temperature_2,1.0
101-125,manuscript_juttner,2,temperature_2,U_2,0.45302841837871144
101-125,manuscript_juttner,2,U_2,norm_1,-0.01645633562371505
101-125,manuscript_juttner,2,U_2,temperature_1,0.014939199562319008
101-125,manuscript_juttner,2,U_2,U_1,0.00011823196553577991
101-125,manuscript_juttner,2,U_2,norm_2,0.03550798204809234
101-125,manuscript_juttner,2,U_2,temperature_2,0.45302841837871144
101-125,manuscript_juttner,2,U_2,U_2,0.9999999999999998
101-125,exact_bose_einstein,2,norm_1,norm_1,0.9999999999999998
101-125,exact_bose_einstein,2,norm_1,temperature_1,-0.7586931022363513
101-125,exact_bose_einstein,2,norm_1,U_1,0.0233863046716124
101-125,exact_bose_einstein,2,norm_1,norm_2,0.39136878073379355
101-125,exact_bose_einstein,2,norm_1,temperature_2,-0.3523746346017055
101-125,exact_bose_einstein,2,norm_1,U_2,-0.18086279165832886
101-125,exact_bose_einstein,2,temperature_1,norm_1,-0.7586931022363513
101-125,exact_bose_einstein,2,temperature_1,temperature_1,1.0
101-125,exact_bose_einstein,2,temperature_1,U_1,0.6235453153294018
101-125,exact_bose_einstein,2,temperature_1,norm_2,-0.29895223873198823
101-125,exact_bose_einstein,2,temperature_1,temperature_2,0.26878354258471915
101-125,exact_bose_einstein,2,temperature_1,U_2,0.13762619827195885
101-125,exact_bose_einstein,2,U_1,norm_1,0.0233863046716124
101-125,exact_bose_einstein,2,U_1,temperature_1,0.6235453153294018
101-125,exact_bose_einstein,2,U_1,U_1,1.0
101-125,exact_bose_einstein,2,U_1,norm_2,-0.005085423264313493
101-125,exact_bose_einstein,2,U_1,temperature_2,0.004182904544795149
101-125,exact_bose_einstein,2,U_1,U_2,0.0022358531359442865
101-125,exact_bose_einstein,2,norm_2,norm_1,0.39136878073379355
101-125,exact_bose_einstein,2,norm_2,temperature_1,-0.29895223873198823
101-125,exact_bose_einstein,2,norm_2,U_1,-0.005085423264313493
101-125,exact_bose_einstein,2,norm_2,norm_2,1.0
101-125,exact_bose_einstein,2,norm_2,temperature_2,0.5605230074394265
101-125,exact_bose_einstein,2,norm_2,U_2,0.7195913678487391
101-125,exact_bose_einstein,2,temperature_2,norm_1,-0.3523746346017055
101-125,exact_bose_einstein,2,temperature_2,temperature_1,0.26878354258471915
101-125,exact_bose_einstein,2,temperature_2,U_1,0.004182904544795149
101-125,exact_bose_einstein,2,temperature_2,norm_2,0.5605230074394265
101-125,exact_bose_einstein,2,temperature_2,temperature_2,0.9999999999999999
101-125,exact_bose_einstein,2,temperature_2,U_2,0.9776690271351103
101-125,exact_bose_einstein,2,U_2,norm_1,-0.18086279165832886
101-125,exact_bose_einstein,2,U_2,temperature_1,0.13762619827195885
101-125,exact_bose_einstein,2,U_2,U_1,0.0022358531359442865
101-125,exact_bose_einstein,2,U_2,norm_2,0.7195913678487391
101-125,exact_bose_einstein,2,U_2,temperature_2,0.9776690271351103
101-125,exact_bose_einstein,2,U_2,U_2,1.0000000000000002
101-125,tsallis,2,norm_1,norm_1,1.0
101-125,tsallis,2,norm_1,temperature_1,-0.9968303183189295
101-125,tsallis,2,norm_1,q_1,0.9375268775500646
101-125,tsallis,2,norm_1,norm_2,-0.5355940041726245
101-125,tsallis,2,norm_1,temperature_2,0.4670051255107372
101-125,tsallis,2,norm_1,q_2,-0.3145759625391331
101-125,tsallis,2,temperature_1,norm_1,-0.9968303183189295
101-125,tsallis,2,temperature_1,temperature_1,1.0
101-125,tsallis,2,temperature_1,q_1,-0.9557138058794672
101-125,tsallis,2,temperature_1,norm_2,0.5569123469417667
101-125,tsallis,2,temperature_1,temperature_2,-0.485250605002485
101-125,tsallis,2,temperature_1,q_2,0.32587047240070455
101-125,tsallis,2,q_1,norm_1,0.9375268775500646
101-125,tsallis,2,q_1,temperature_1,-0.9557138058794672
101-125,tsallis,2,q_1,q_1,0.9999999999999999
101-125,tsallis,2,q_1,norm_2,-0.7460922467301602
101-125,tsallis,2,q_1,temperature_2,0.6758173632652218
101-125,tsallis,2,q_1,q_2,-0.5026142319978079
101-125,tsallis,2,norm_2,norm_1,-0.5355940041726245
101-125,tsallis,2,norm_2,temperature_1,0.5569123469417667
101-125,tsallis,2,norm_2,q_1,-0.7460922467301602
101-125,tsallis,2,norm_2,norm_2,1.0000000000000002
101-125,tsallis,2,norm_2,temperature_2,-0.9898159644111119
101-125,tsallis,2,norm_2,q_2,0.8967227798677839
101-125,tsallis,2,temperature_2,norm_1,0.4670051255107372
101-125,tsallis,2,temperature_2,temperature_1,-0.485250605002485
101-125,tsallis,2,temperature_2,q_1,0.6758173632652218
101-125,tsallis,2,temperature_2,norm_2,-0.9898159644111119
101-125,tsallis,2,temperature_2,temperature_2,1.0
101-125,tsallis,2,temperature_2,q_2,-0.945023477727594
101-125,tsallis,2,q_2,norm_1,-0.3145759625391331
101-125,tsallis,2,q_2,temperature_1,0.32587047240070455
101-125,tsallis,2,q_2,q_1,-0.5026142319978079
101-125,tsallis,2,q_2,norm_2,0.8967227798677839
101-125,tsallis,2,q_2,temperature_2,-0.945023477727594
101-125,tsallis,2,q_2,q_2,1.0
101-125,blast_wave,2,norm_1,norm_1,0.9999999999999999
101-125,blast_wave,2,norm_1,temperature_1,-0.22840681696376722
101-125,blast_wave,2,norm_1,beta_s_1,0.5828760850251411
101-125,blast_wave,2,norm_1,n_1,-0.41781622838657156
101-125,blast_wave,2,norm_1,norm_2,-0.5769587685203903
101-125,blast_wave,2,norm_1,temperature_2,-0.5072370599738815
101-125,blast_wave,2,norm_1,beta_s_2,0.4783731391329851
101-125,blast_wave,2,norm_1,n_2,-0.5422599942772395
101-125,blast_wave,2,temperature_1,norm_1,-0.22840681696376722
101-125,blast_wave,2,temperature_1,temperature_1,0.9999999999999998
101-125,blast_wave,2,temperature_1,beta_s_1,0.5849710462096599
101-125,blast_wave,2,temperature_1,n_1,-0.13092816819243944
101-125,blast_wave,2,temperature_1,norm_2,-0.5620104972377076
101-125,blast_wave,2,temperature_1,temperature_2,-0.508944961298131
101-125,blast_wave,2,temperature_1,beta_s_2,0.5071919706362555
101-125,blast_wave,2,temperature_1,n_2,-0.5027595377500498
101-125,blast_wave,2,beta_s_1,norm_1,0.5828760850251411
101-125,blast_wave,2,beta_s_1,temperature_1,0.5849710462096599
101-125,blast_wave,2,beta_s_1,beta_s_1,1.0
101-125,blast_wave,2,beta_s_1,n_1,-0.45743614610142436
101-125,blast_wave,2,beta_s_1,norm_2,-0.9152318564500475
101-125,blast_wave,2,beta_s_1,temperature_2,-0.8762079867758523
101-125,blast_wave,2,beta_s_1,beta_s_2,0.8644354290849764
101-125,blast_wave,2,beta_s_1,n_2,-0.8318888306448917
101-125,blast_wave,2,n_1,norm_1,-0.41781622838657156
101-125,blast_wave,2,n_1,temperature_1,-0.13092816819243944
101-125,blast_wave,2,n_1,beta_s_1,-0.45743614610142436
101-125,blast_wave,2,n_1,n_1,0.9999999999999999
101-125,blast_wave,2,n_1,norm_2,0.6428356366415483
101-125,blast_wave,2,n_1,temperature_2,0.49738109382519013
101-125,blast_wave,2,n_1,beta_s_2,-0.3826908386711431
101-125,blast_wave,2,n_1,n_2,0.68100039036123
101-125,blast_wave,2,norm_2,norm_1,-0.5769587685203903
101-125,blast_wave,2,norm_2,temperature_1,-0.5620104972377076
101-125,blast_wave,2,norm_2,beta_s_1,-0.9152318564500475
101-125,blast_wave,2,norm_2,n_1,0.6428356366415483
101-125,blast_wave,2,norm_2,norm_2,0.9999999999999999
101-125,blast_wave,2,norm_2,temperature_2,0.7166617395522304
101-125,blast_wave,2,norm_2,beta_s_2,-0.7502938230949984
101-125,blast_wave,2,norm_2,n_2,0.8483841979284948
101-125,blast_wave,2,temperature_2,norm_1,-0.5072370599738815
101-125,blast_wave,2,temperature_2,temperature_1,-0.508944961298131
101-125,blast_wave,2,temperature_2,beta_s_1,-0.8762079867758523
101-125,blast_wave,2,temperature_2,n_1,0.49738109382519013
101-125,blast_wave,2,temperature_2,norm_2,0.7166617395522304
101-125,blast_wave,2,temperature_2,temperature_2,1.0
101-125,blast_wave,2,temperature_2,beta_s_2,-0.8064570563802437
101-125,blast_wave,2,temperature_2,n_2,0.8496427172972352
101-125,blast_wave,2,beta_s_2,norm_1,0.4783731391329851
101-125,blast_wave,2,beta_s_2,temperature_1,0.5071919706362555
101-125,blast_wave,2,beta_s_2,beta_s_1,0.8644354290849764
101-125,blast_wave,2,beta_s_2,n_1,-0.3826908386711431
101-125,blast_wave,2,beta_s_2,norm_2,-0.7502938230949984
101-125,blast_wave,2,beta_s_2,temperature_2,-0.8064570563802437
101-125,blast_wave,2,beta_s_2,beta_s_2,0.9999999999999999
101-125,blast_wave,2,beta_s_2,n_2,-0.5793870050813433
101-125,blast_wave,2,n_2,norm_1,-0.5422599942772395
101-125,blast_wave,2,n_2,temperature_1,-0.5027595377500498
101-125,blast_wave,2,n_2,beta_s_1,-0.8318888306448917
101-125,blast_wave,2,n_2,n_1,0.68100039036123
101-125,blast_wave,2,n_2,norm_2,0.8483841979284948
101-125,blast_wave,2,n_2,temperature_2,0.8496427172972352
101-125,blast_wave,2,n_2,beta_s_2,-0.5793870050813433
101-125,blast_wave,2,n_2,n_2,0.9999999999999999
101-125,manuscript_juttner,3,norm_1,norm_1,1.0000000000000002
101-125,manuscript_juttner,3,norm_1,temperature_1,0.3558705513581949
101-125,manuscript_juttner,3,norm_1,U_1,0.649618242686942
101-125,manuscript_juttner,3,norm_1,norm_2,0.6221656115090999
101-125,manuscript_juttner,3,norm_1,temperature_2,-0.38023004241893255
101-125,manuscript_juttner,3,norm_1,U_2,-0.08963821920279395
101-125,manuscript_juttner,3,norm_1,norm_3,0.5447002364523358
101-125,manuscript_juttner,3,norm_1,temperature_3,-0.28922504585479997
101-125,manuscript_juttner,3,norm_1,U_3,-0.09963691409659728
101-125,manuscript_juttner,3,temperature_1,norm_1,0.3558705513581949
101-125,manuscript_juttner,3,temperature_1,temperature_1,1.0000000000000002
101-125,manuscript_juttner,3,temperature_1,U_1,0.9410517564606945
101-125,manuscript_juttner,3,temperature_1,norm_2,-0.418195373815426
101-125,manuscript_juttner,3,temperature_1,temperature_2,0.25360210870491307
101-125,manuscript_juttner,3,temperature_1,U_2,0.057078869753984324
101-125,manuscript_juttner,3,temperature_1,norm_3,-0.3686669523943148
101-125,manuscript_juttner,3,temperature_1,temperature_3,0.1957000757372099
101-125,manuscript_juttner,3,temperature_1,U_3,0.06736246129198277
101-125,manuscript_juttner,3,U_1,norm_1,0.649618242686942
101-125,manuscript_juttner,3,U_1,temperature_1,0.9410517564606945
101-125,manuscript_juttner,3,U_1,U_1,1.0
101-125,manuscript_juttner,3,U_1,norm_2,-0.10645116041287193
101-125,manuscript_juttner,3,U_1,temperature_2,0.06480972772289431
101-125,manuscript_juttner,3,U_1,U_2,0.01468017107311763
101-125,manuscript_juttner,3,U_1,norm_3,-0.09435345944066813
101-125,manuscript_juttner,3,U_1,temperature_3,0.05006826168029726
101-125,manuscript_juttner,3,U_1,U_3,0.01721947812322098
101-125,manuscript_juttner,3,norm_2,norm_1,0.6221656115090999
101-125,manuscript_juttner,3,norm_2,temperature_1,-0.418195373815426
101-125,manuscript_juttner,3,norm_2,U_1,-0.10645116041287193
101-125,manuscript_juttner,3,norm_2,norm_2,1.0
101-125,manuscript_juttner,3,norm_2,temperature_2,-0.49557782120011196
101-125,manuscript_juttner,3,norm_2,U_2,-0.0004921393481656359
101-125,manuscript_juttner,3,norm_2,norm_3,0.8879035406726434
101-125,manuscript_juttner,3,norm_2,temperature_3,-0.4737843441277563
101-125,manuscript_juttner,3,norm_2,U_3,-0.16458112970546593
101-125,manuscript_juttner,3,temperature_2,norm_1,-0.38023004241893255
101-125,manuscript_juttner,3,temperature_2,temperature_1,0.25360210870491307
101-125,manuscript_juttner,3,temperature_2,U_1,0.06480972772289431
101-125,manuscript_juttner,3,temperature_2,norm_2,-0.49557782120011196
101-125,manuscript_juttner,3,temperature_2,temperature_2,1.0000000000000002
101-125,manuscript_juttner,3,temperature_2,U_2,0.8673572776693612
101-125,manuscript_juttner,3,temperature_2,norm_3,-0.5906873460191365
101-125,manuscript_juttner,3,temperature_2,temperature_3,0.3106322104829795
101-125,manuscript_juttner,3,temperature_2,U_3,0.10471549589787595
101-125,manuscript_juttner,3,U_2,norm_1,-0.08963821920279395
101-125,manuscript_juttner,3,U_2,temperature_1,0.057078869753984324
101-125,manuscript_juttner,3,U_2,U_1,0.01468017107311763
101-125,manuscript_juttner,3,U_2,norm_2,-0.0004921393481656359
101-125,manuscript_juttner,3,U_2,temperature_2,0.8673572776693612
101-125,manuscript_juttner,3,U_2,U_2,1.0000000000000002
101-125,manuscript_juttner,3,U_2,norm_3,-0.158715772816233
101-125,manuscript_juttner,3,U_2,temperature_3,0.08390172814808257
101-125,manuscript_juttner,3,U_2,U_3,0.028687611540527996
101-125,manuscript_juttner,3,norm_3,norm_1,0.5447002364523358
101-125,manuscript_juttner,3,norm_3,temperature_1,-0.3686669523943148
101-125,manuscript_juttner,3,norm_3,U_1,-0.09435345944066813
101-125,manuscript_juttner,3,norm_3,norm_2,0.8879035406726434
101-125,manuscript_juttner,3,norm_3,temperature_2,-0.5906873460191365
101-125,manuscript_juttner,3,norm_3,U_2,-0.158715772816233
101-125,manuscript_juttner,3,norm_3,norm_3,0.9999999999999999
101-125,manuscript_juttner,3,norm_3,temperature_3,-0.2578893003026249
101-125,manuscript_juttner,3,norm_3,U_3,0.10168719326610341
101-125,manuscript_juttner,3,temperature_3,norm_1,-0.28922504585479997
101-125,manuscript_juttner,3,temperature_3,temperature_1,0.1957000757372099
101-125,manuscript_juttner,3,temperature_3,U_1,0.05006826168029726
101-125,manuscript_juttner,3,temperature_3,norm_2,-0.4737843441277563
101-125,manuscript_juttner,3,temperature_3,temperature_2,0.3106322104829795
101-125,manuscript_juttner,3,temperature_3,U_2,0.08390172814808257
101-125,manuscript_juttner,3,temperature_3,norm_3,-0.2578893003026249
101-125,manuscript_juttner,3,temperature_3,temperature_3,1.0
101-125,manuscript_juttner,3,temperature_3,U_3,0.934656044862318
101-125,manuscript_juttner,3,U_3,norm_1,-0.09963691409659728
101-125,manuscript_juttner,3,U_3,temperature_1,0.06736246129198277
101-125,manuscript_juttner,3,U_3,U_1,0.01721947812322098
101-125,manuscript_juttner,3,U_3,norm_2,-0.16458112970546593
101-125,manuscript_juttner,3,U_3,temperature_2,0.10471549589787595
101-125,manuscript_juttner,3,U_3,U_2,0.028687611540527996
101-125,manuscript_juttner,3,U_3,norm_3,0.10168719326610341
101-125,manuscript_juttner,3,U_3,temperature_3,0.934656044862318
101-125,manuscript_juttner,3,U_3,U_3,0.9999999999999999
101-125,exact_bose_einstein,3,norm_1,norm_1,1.0
101-125,exact_bose_einstein,3,norm_1,temperature_1,-0.09846217587223349
101-125,exact_bose_einstein,3,norm_1,U_1,0.21496667764665436
101-125,exact_bose_einstein,3,norm_1,norm_2,0.782408868423204
101-125,exact_bose_einstein,3,norm_1,temperature_2,0.3215503777595092
101-125,exact_bose_einstein,3,norm_1,U_2,0.5303273934065581
101-125,exact_bose_einstein,3,norm_1,norm_3,0.14389260031604545
101-125,exact_bose_einstein,3,norm_1,temperature_3,-0.4944999301936901
101-125,exact_bose_einstein,3,norm_1,U_3,-0.1877843438038771
101-125,exact_bose_einstein,3,temperature_1,norm_1,-0.09846217587223349
101-125,exact_bose_einstein,3,temperature_1,temperature_1,1.0
101-125,exact_bose_einstein,3,temperature_1,U_1,0.9497917304561713
101-125,exact_bose_einstein,3,temperature_1,norm_2,-0.3996663517899752
101-125,exact_bose_einstein,3,temperature_1,temperature_2,-0.16638801996647332
101-125,exact_bose_einstein,3,temperature_1,U_2,-0.2725209098035728
101-125,exact_bose_einstein,3,temperature_1,norm_3,-0.05588262309418995
101-125,exact_bose_einstein,3,temperature_1,temperature_3,0.18204054270634837
101-125,exact_bose_einstein,3,temperature_1,U_3,0.06930304828487888
101-125,exact_bose_einstein,3,U_1,norm_1,0.21496667764665436
101-125,exact_bose_einstein,3,U_1,temperature_1,0.9497917304561713
101-125,exact_bose_einstein,3,U_1,U_1,1.0000000000000002
101-125,exact_bose_einstein,3,U_1,norm_2,-0.13323702397148585
101-125,exact_bose_einstein,3,U_1,temperature_2,-0.0554347347864177
101-125,exact_bose_einstein,3,U_1,U_2,-0.0907156178796345
101-125,exact_bose_einstein,3,U_1,norm_3,-0.011127222104361819
101-125,exact_bose_einstein,3,U_1,temperature_3,0.029347709222405857
101-125,exact_bose_einstein,3,U_1,U_3,0.011767036435550481
101-125,exact_bose_einstein,3,norm_2,norm_1,0.782408868423204
101-125,exact_bose_einstein,3,norm_2,temperature_1,-0.3996663517899752
101-125,exact_bose_einstein,3,norm_2,U_1,-0.13323702397148585
101-125,exact_bose_einstein,3,norm_2,norm_2,0.9999999999999998
101-125,exact_bose_einstein,3,norm_2,temperature_2,0.5769312398022121
101-125,exact_bose_einstein,3,norm_2,U_2,0.8045599706978267
101-125,exact_bose_einstein,3,norm_2,norm_3,0.11811245796482202
101-125,exact_bose_einstein,3,norm_2,temperature_3,-0.39863778464527716
101-125,exact_bose_einstein,3,norm_2,U_3,-0.14887352634258713
101-125,exact_bose_einstein,3,temperature_2,norm_1,0.3215503777595092
101-125,exact_bose_einstein,3,temperature_2,temperature_1,-0.16638801996647332
101-125,exact_bose_einstein,3,temperature_2,U_1,-0.0554347347864177
101-125,exact_bose_einstein,3,temperature_2,norm_2,0.5769312398022121
101-125,exact_bose_einstein,3,temperature_2,temperature_2,1.0000000000000002
101-125,exact_bose_einstein,3,temperature_2,U_2,0.9486530345495866
101-125,exact_bose_einstein,3,temperature_2,norm_3,0.04860425890724494
101-125,exact_bose_einstein,3,temperature_2,temperature_3,-0.1638950830339606
101-125,exact_bose_einstein,3,temperature_2,U_3,-0.06117437876343546
101-125,exact_bose_einstein,3,U_2,norm_1,0.5303273934065581
101-125,exact_bose_einstein,3,U_2,temperature_1,-0.2725209098035728
101-125,exact_bose_einstein,3,U_2,U_1,-0.0907156178796345
101-125,exact_bose_einstein,3,U_2,norm_2,0.8045599706978267
101-125,exact_bose_einstein,3,U_2,temperature_2,0.9486530345495866
101-125,exact_bose_einstein,3,U_2,U_2,0.9999999999999999
101-125,exact_bose_einstein,3,U_2,norm_3,0.08005192174038381
101-125,exact_bose_einstein,3,U_2,temperature_3,-0.2700751773534809
101-125,exact_bose_einstein,3,U_2,U_3,-0.10082641460447907
101-125,exact_bose_einstein,3,norm_3,norm_1,0.14389260031604545
101-125,exact_bose_einstein,3,norm_3,temperature_1,-0.05588262309418995
101-125,exact_bose_einstein,3,norm_3,U_1,-0.011127222104361819
101-125,exact_bose_einstein,3,norm_3,norm_2,0.11811245796482202
101-125,exact_bose_einstein,3,norm_3,temperature_2,0.04860425890724494
101-125,exact_bose_einstein,3,norm_3,U_2,0.08005192174038381
101-125,exact_bose_einstein,3,norm_3,norm_3,0.9999999999999999
101-125,exact_bose_einstein,3,norm_3,temperature_3,0.7123470889713105
101-125,exact_bose_einstein,3,norm_3,U_3,0.9188363851197461
101-125,exact_bose_einstein,3,temperature_3,norm_1,-0.4944999301936901
101-125,exact_bose_einstein,3,temperature_3,temperature_1,0.18204054270634837
101-125,exact_bose_einstein,3,temperature_3,U_1,0.029347709222405857
101-125,exact_bose_einstein,3,temperature_3,norm_2,-0.39863778464527716
101-125,exact_bose_einstein,3,temperature_3,temperature_2,-0.1638950830339606
101-125,exact_bose_einstein,3,temperature_3,U_2,-0.2700751773534809
101-125,exact_bose_einstein,3,temperature_3,norm_3,0.7123470889713105
101-125,exact_bose_einstein,3,temperature_3,temperature_3,1.0000000000000002
101-125,exact_bose_einstein,3,temperature_3,U_3,0.9301246724316803
101-125,exact_bose_einstein,3,U_3,norm_1,-0.1877843438038771
101-125,exact_bose_einstein,3,U_3,temperature_1,0.06930304828487888
101-125,exact_bose_einstein,3,U_3,U_1,0.011767036435550481
101-125,exact_bose_einstein,3,U_3,norm_2,-0.14887352634258713
101-125,exact_bose_einstein,3,U_3,temperature_2,-0.06117437876343546
101-125,exact_bose_einstein,3,U_3,U_2,-0.10082641460447907
101-125,exact_bose_einstein,3,U_3,norm_3,0.9188363851197461
101-125,exact_bose_einstein,3,U_3,temperature_3,0.9301246724316803
101-125,exact_bose_einstein,3,U_3,U_3,1.0
101-125,tsallis,3,norm_1,norm_1,1.0
101-125,tsallis,3,norm_1,temperature_1,-0.9918569964424778
101-125,tsallis,3,norm_1,q_1,0.9224090651125566
101-125,tsallis,3,norm_1,norm_2,0.432316961819382
101-125,tsallis,3,norm_1,temperature_2,-0.4453103385637273
101-125,tsallis,3,norm_1,q_2,0.1663630549061826
101-125,tsallis,3,norm_1,norm_3,-0.03624324536864642
101-125,tsallis,3,norm_1,temperature_3,-0.30458060587530456
101-125,tsallis,3,norm_1,q_3,-0.1097435659275793
101-125,tsallis,3,temperature_1,norm_1,-0.9918569964424778
101-125,tsallis,3,temperature_1,temperature_1,1.0
101-125,tsallis,3,temperature_1,q_1,-0.9585819261984102
101-125,tsallis,3,temperature_1,norm_2,-0.41510789142960614
101-125,tsallis,3,temperature_1,temperature_2,0.43221285003116305
101-125,tsallis,3,temperature_1,q_2,-0.1755576340693315
101-125,tsallis,3,temperature_1,norm_3,0.038344754120795896
101-125,tsallis,3,temperature_1,temperature_3,0.28880067774693313
101-125,tsallis,3,temperature_1,q_3,0.1002181456933454
101-125,tsallis,3,q_1,norm_1,0.9224090651125566
101-125,tsallis,3,q_1,temperature_1,-0.9585819261984102
101-125,tsallis,3,q_1,q_1,1.0000000000000002
101-125,tsallis,3,q_1,norm_2,0.36114383447369613
101-125,tsallis,3,q_1,temperature_2,-0.3833227687372696
101-125,tsallis,3,q_1,q_2,0.17628001588493275
101-125,tsallis,3,q_1,norm_3,-0.03867097439732659
101-125,tsallis,3,q_1,temperature_3,-0.24587255266153932
101-125,tsallis,3,q_1,q_3,-0.07953432843339354
101-125,tsallis,3,norm_2,norm_1,0.432316961819382
101-125,tsallis,3,norm_2,temperature_1,-0.41510789142960614
101-125,tsallis,3,norm_2,q_1,0.36114383447369613
101-125,tsallis,3,norm_2,norm_2,0.9999999999999998
101-125,tsallis,3,norm_2,temperature_2,-0.9913265308265619
101-125,tsallis,3,norm_2,q_2,0.8787118650090523
101-125,tsallis,3,norm_2,norm_3,-0.02877574647479683
101-125,tsallis,3,norm_2,temperature_3,-0.6366996787834134
101-125,tsallis,3,norm_2,q_3,-0.3709520184489673
101-125,tsallis,3,temperature_2,norm_1,-0.4453103385637273
101-125,tsallis,3,temperature_2,temperature_1,0.43221285003116305
101-125,tsallis,3,temperature_2,q_1,-0.3833227687372696
101-125,tsallis,3,temperature_2,norm_2,-0.9913265308265619
101-125,tsallis,3,temperature_2,temperature_2,1.0000000000000002
101-125,tsallis,3,temperature_2,q_2,-0.9167491337707631
101-125,tsallis,3,temperature_2,norm_3,0.06075425084192988
101-125,tsallis,3,temperature_2,temperature_3,0.6229372491441189
